id,sex,employment,marital,income,social1
244739,0,employed,1,6862,.45307592
244740,1,employed,1,9166,0
244741,1,employed,1,17932,.70957017
244742,0,employed,0,7142,0
244743,0,employed,1,18044,.46048489
244744,1,employed,0,16491,.41118592
244745,1,employed,0,42974,.82000542
244746,1,employed,1,13411,0
244747,1,student,0,9787,.27672207
244748,1,employed,1,95280,.46117148
244749,1,unemployed,0,0,.082886003
244750,1,employed,1,13413,0
244751,1,employed,1,74187,.50972819
244752,1,employed,1,5613,0
244753,1,retired,1,26619,.30873311
244754,1,employed,1,28890,.48310778
244755,1,employed,1,22867,0
244756,1,employed,1,9026,.67785668
244757,0,unemployed,0,6778,.70391542
244758,1,student,0,0,.9078095
244759,0,employed,1,5473,.29058823
244760,1,student,0,6869,.75778663
244761,0,employed,1,19391,0
244762,1,employed,0,12384,.15156174
244763,1,student,0,0,.74534881
244764,1,employed,0,24917,.77448612
244765,1,student,0,0,.93029922
244766,1,employed,0,9761,.52686775
244767,1,retired,1,6604,.066615574
244768,1,employed,1,1000000,.72666901
244769,0,retired,0,80839,0
244770,1,employed,1,6586,0
244771,1,student,0,3992,.29524198
244772,0,unemployed,1,8695,0
244773,1,employed,0,68964,.71283364
244774,1,employed,1,27873,.19541173
244775,1,student,0,8633,0
244776,1,employed,1,36601,.59437579
244777,1,employed,1,36597,0
244778,1,employed,1,17683,0
244779,0,student,0,0,.81725544
244780,1,employed,1,18203,.80130541
244781,1,retired,1,19499,0
244782,1,retired,0,241216,.33206835
244783,0,employed,0,20807,.64543164
244784,1,unemployed,1,9288,0
244785,1,employed,1,11003,.7154659
244786,1,employed,1,14400,.64187622
244787,0,employed,1,7779,0
244788,1,employed,0,22957,.51275831
244789,1,unemployed,1,7652,0
244790,0,unemployed,0,0,.90415525
244791,1,student,0,0,.82497621
244792,1,employed,1,244651,.5422464
244793,1,student,0,6388,.32326633
244794,0,retired,0,4201,.038728334
244795,1,employed,0,5870,0
244796,1,employed,0,6927,.71777779
244797,1,employed,0,13505,0
244798,1,employed,1,5986,.48165488
244799,1,student,1,4721,.04352707
244800,0,student,0,14177,.90237379
244801,1,employed,1,5633,.82988328
244802,1,employed,1,22010,.54096705
244803,1,employed,1,5876,.65986663
244804,0,retired,1,3080,0
244805,1,employed,0,9668,.66431308
244806,0,student,0,7862,.81843722
244807,0,employed,0,5781,.78321004
244808,1,employed,0,7561,.73187691
244809,1,student,0,0,.027708858
244810,1,retired,0,80732,.16355896
244811,1,employed,1,6360,0
244812,1,employed,0,24269,.7026546
244813,0,unemployed,1,7181,.90433896
244814,1,employed,0,28794,.90983105
244815,1,employed,1,6127,.45741338
244816,1,unemployed,0,13300,.21140596
244817,1,employed,0,5750,.78482354
244818,0,employed,1,8691,0
244819,1,employed,0,52341,.71381992
244820,1,retired,0,5850,.35606024
244821,1,unemployed,0,0,.94487554
244822,1,retired,0,7006,.24860254
244823,0,student,0,0,.8595193
244824,1,employed,0,17538,.08108706
244825,0,employed,1,4808,.52449465
244826,0,unemployed,1,9402,0
244827,1,employed,1,11770,.50888717
244828,1,employed,1,40285,.52465367
244829,1,employed,1,16500,0
244830,1,employed,1,9099,0
244831,1,unemployed,1,7945,.093006387
244832,1,employed,0,16481,0
244833,1,employed,1,10121,.2701624
244834,1,student,0,13106,.82180607
244835,1,student,0,7021,.72204995
244836,1,employed,1,38183,.25404039
244837,1,employed,1,11918,.54548311
244838,1,employed,0,13714,.20627595
244839,1,employed,1,9880,.89316344
244840,1,employed,1,11637,.52995366
244841,1,unemployed,1,0,.94132316
244842,1,employed,1,14829,.12993567
244843,1,student,0,0,.51422024
244844,1,employed,0,17747,0
244845,1,employed,1,5317,.73569107
244846,0,employed,1,22740,.68513542
244847,1,employed,1,8085,.53335369
244848,1,employed,1,24525,.29189247
244849,0,retired,0,6086,.24858041
244850,1,student,0,5621,.15171269
244851,1,employed,1,6782,.27254218
244852,1,employed,0,15775,.52318555
244853,1,employed,0,140990,0
244854,0,student,0,0,.86752051
244855,1,employed,1,17338,.2339367
244856,0,employed,0,10113,0
244857,1,employed,1,29660,.52585644
244858,1,employed,0,9188,.056960933
244859,1,employed,0,8559,.49823743
244860,1,retired,0,8626,0
244861,1,employed,1,5282,.86523426
244862,1,retired,0,57911,0
244863,0,unemployed,1,44133,.44291347
244864,1,employed,1,18333,.62527966
244865,1,employed,1,32125,.1571725
244866,1,employed,1,13882,.61202872
244867,1,employed,0,8793,.72137547
244868,1,unemployed,1,33299,.96386141
244869,1,employed,1,6125,.61742049
244870,1,employed,1,7777,0
244871,1,employed,0,7853,.24339426
244872,1,employed,1,25505,.77018559
244873,0,unemployed,1,0,.75059628
244874,1,student,0,0,.87293291
244875,0,unemployed,1,22947,.68526065
244876,1,employed,1,31741,.83048594
244877,0,employed,1,11974,.86297143
244878,1,student,0,0,.84981298
244879,1,student,1,0,.67694736
244880,1,employed,1,8396,.69801062
244881,1,employed,1,22123,.18267578
244882,0,employed,1,15473,0
244883,1,employed,1,83150,0
244884,1,employed,1,8704,.76330847
244885,1,employed,1,28880,.3946653
244886,1,employed,1,35256,.86266237
244887,0,student,0,0,.17398322
244888,0,employed,1,6346,.58162844
244889,0,employed,1,7508,.56444955
244890,1,student,0,0,.50105613
244891,1,student,0,0,.035671435
244892,1,student,0,0,.8865068
244893,1,employed,0,23794,.50280499
244894,1,student,0,4008,.90304434
244895,1,employed,0,12988,.60426235
244896,1,retired,1,738471,0
244897,0,employed,1,6319,.73297453
244898,1,student,0,0,.48566201
244899,1,employed,1,45884,0
244900,1,unemployed,0,5690,.81572902
244901,1,employed,0,30265,0
244902,1,employed,1,9724,.6254828
244903,1,employed,1,17527,.79523206
244904,1,employed,1,19813,.62685907
244905,1,student,0,0,.48586658
244906,0,unemployed,1,9199,.57881653
244907,1,employed,0,7662,.56322354
244908,1,retired,1,5120,.29787025
244909,0,employed,1,33570,0
244910,1,employed,1,51344,.27943492
244911,1,unemployed,1,11130,.03210308
244912,1,retired,1,12537,.27758703
244913,1,employed,0,7937,.59872645
244914,1,employed,0,53119,.86189383
244915,1,unemployed,0,6807,0
244916,0,employed,1,25807,.24775013
244917,1,retired,1,169,.29855716
244918,0,student,0,0,.59203947
244919,1,unemployed,1,0,.55085307
244920,1,employed,1,19859,.50263947
244921,1,student,0,4075,0
244922,0,retired,1,3937,.023054
244923,1,employed,1,40287,.51600516
244924,1,employed,1,20144,0
244925,0,employed,1,6100,.50625396
244926,1,employed,0,6616,.72556937
244927,1,employed,0,66910,.47364417
244928,1,unemployed,0,6738,.88717163
244929,1,retired,1,8712,.19412637
244930,0,unemployed,0,0,.33178997
244931,1,employed,1,11164,0
244932,1,employed,1,6145,.90149331
244933,1,employed,0,13108,0
244934,1,employed,0,15825,.2327573
244935,0,student,0,0,.73527086
244936,0,employed,1,23863,0
244937,1,student,0,11608,.13020568
244938,0,employed,1,5933,.38620293
244939,0,student,0,0,0
244940,0,unemployed,0,17983,.17381431
244941,0,unemployed,1,0,.50356829
244942,1,employed,0,6981,.38887584
244943,1,employed,1,5559,0
244944,1,employed,0,15599,.62701446
244945,1,employed,1,33542,0
244946,1,employed,0,9339,.71318626
244947,0,student,0,0,.41913766
244948,1,employed,0,13604,.53855008
244949,0,employed,1,15794,.51087421
244950,1,unemployed,1,0,0
244951,1,unemployed,0,17975,.041442435
244952,1,employed,1,27458,0
244953,1,employed,1,12100,.67103821
244954,1,employed,0,9003,0
244955,0,unemployed,1,0,.50152034
244956,1,employed,1,7517,.50542432
244957,1,employed,1,7307,0
244958,0,employed,1,6607,.58641744
244959,0,student,0,0,.90734577
244960,1,unemployed,1,11660,.64263117
244961,0,employed,1,7102,.68373746
244962,1,student,1,0,.72862029
244963,1,employed,1,14794,.73826963
244964,1,employed,1,6596,.80117077
244965,0,employed,1,8078,0
244966,1,unemployed,0,0,.019557178
244967,1,unemployed,1,25345,.50768214
244968,1,employed,1,15454,.25297937
244969,1,employed,0,51911,0
244970,1,employed,1,8492,0
244971,1,retired,0,3988,0
244972,1,student,0,0,.64049184
244973,0,employed,0,14031,0
244974,0,employed,0,11040,.47179055
244975,1,employed,0,72796,0
244976,1,employed,0,38165,.86744159
244977,1,employed,1,53434,0
244978,1,employed,1,6869,.4364748
244979,0,student,0,0,.88714039
244980,1,employed,0,54841,0
244981,1,student,0,0,0
244982,0,employed,1,7345,0
244983,1,employed,1,14925,0
244984,0,employed,1,7871,.54291564
244985,1,employed,0,21173,.54927725
244986,1,student,1,0,.22203852
244987,0,student,0,6097,0
244988,1,employed,1,23815,.4567723
244989,1,employed,1,7938,.60038751
244990,1,employed,0,29012,.50489044
244991,0,unemployed,0,11841,.35627976
244992,1,employed,1,21185,0
244993,1,unemployed,0,6615,.93178034
244994,0,student,0,0,.8490817
244995,1,employed,1,13713,.49665016
244996,1,employed,0,8402,.1774005
244997,1,employed,1,11421,.10154206
244998,1,employed,1,1000000,.34942299
244999,1,student,1,0,.90527135
245000,1,student,0,2782,.84702086
245001,0,employed,1,7860,.77892536
245002,0,student,0,0,.30025455
245003,0,retired,1,19664,0
245004,1,employed,1,13779,.56038243
245005,1,student,0,0,.99114734
245006,0,student,0,0,.84308368
245007,1,employed,1,16491,.15857801
245008,0,student,0,12943,.41038036
245009,1,retired,1,9809,.23087756
245010,1,employed,1,13159,.76768667
245011,1,employed,1,26016,.11763325
245012,1,employed,0,7300,0
245013,0,employed,0,16586,.50727379
245014,1,employed,1,5107,.16278505
245015,0,employed,1,12793,.51195967
245016,0,student,0,0,.82812959
245017,1,student,0,15141,.73033464
245018,1,student,0,7379,0
245019,0,student,0,6334,.092181526
245020,1,employed,1,12438,.73471779
245021,0,employed,0,5396,0
245022,1,employed,1,45129,0
245023,0,employed,1,5646,.084660105
245024,0,employed,0,9987,.82712561
245025,1,employed,1,6914,.50839096
245026,1,employed,0,6771,.60615408
245027,1,retired,1,45151,0
245028,1,employed,1,35130,.76229709
245029,1,employed,0,8797,.56466728
245030,0,employed,1,10095,.91627991
245031,0,retired,0,3484,0
245032,1,employed,0,17260,.52647728
245033,0,employed,0,30938,.18924482
245034,0,employed,1,7631,.12654793
245035,1,employed,1,18624,0
245036,1,employed,0,7706,0
245037,1,retired,0,6033,.1263798
245038,0,employed,1,17981,.68608958
245039,1,unemployed,1,12457,.40698195
245040,1,employed,1,25909,.5927465
245041,1,unemployed,1,0,.030339262
245042,0,employed,0,31559,.86098933
245043,1,employed,0,32392,.51900226
245044,1,retired,0,7679,.23390242
245045,1,employed,1,20754,.73109668
245046,1,employed,1,8113,0
245047,1,student,0,11049,.92903805
245048,0,employed,1,28658,.57271343
245049,1,employed,1,20257,.038874354
245050,0,employed,1,11929,0
245051,1,employed,1,46097,0
245052,1,employed,1,11963,.18673651
245053,1,employed,1,15787,.65235662
245054,1,employed,1,24749,.68544483
245055,1,student,0,0,.9477213
245056,1,employed,1,7947,.86320096
245057,1,student,0,0,.11381691
245058,1,unemployed,0,0,.70569915
245059,0,student,0,5964,.26178598
245060,1,retired,1,6019,0
245061,1,employed,1,29658,.074020818
245062,1,employed,1,27610,.8337692
245063,1,employed,1,8258,.8204605
245064,1,employed,1,30513,.52629936
245065,1,employed,1,13348,.63706523
245066,1,employed,1,11542,.83269662
245067,1,employed,1,8403,.87763321
245068,1,employed,1,7209,0
245069,1,student,0,6713,.90002304
245070,0,employed,1,11863,.3377035
245071,0,employed,0,9502,.17706433
245072,1,employed,1,18373,.43250343
245073,0,student,0,0,.2777347
245074,1,student,0,8228,.96857619
245075,1,employed,0,23775,0
245076,1,employed,1,7647,.65101153
245077,0,retired,1,5632,.25895417
245078,0,retired,1,7084,0
245079,1,student,1,13883,.16225821
245080,1,employed,1,21540,0
245081,1,unemployed,1,0,.021367624
245082,1,employed,1,84535,.63304603
245083,1,student,0,0,.92034489
245084,0,unemployed,0,0,.95870686
245085,1,employed,1,7504,.75714111
245086,1,employed,1,8567,.81415635
245087,1,employed,1,6122,.36600107
245088,1,employed,1,146365,.64144182
245089,1,employed,1,7378,.26935774
245090,0,unemployed,1,0,.99024183
245091,0,retired,1,4317,.29674548
245092,0,employed,1,24977,.27419949
245093,1,employed,1,21864,.71487409
245094,1,employed,1,69674,.56939888
245095,1,retired,1,6701,0
245096,1,student,0,0,.87355441
245097,1,employed,1,8989,.40769094
245098,1,student,0,0,.75358057
245099,0,retired,1,3535,0
245100,1,student,0,0,.85887367
245101,0,employed,0,69495,.69333357
245102,1,employed,1,6535,.52590895
245103,1,retired,1,18018,0
245104,1,employed,1,14393,.38802466
245105,0,unemployed,1,6264,0
245106,1,retired,0,158,.042839289
245107,0,employed,1,5555,.76093763
245108,1,employed,1,22835,.6602599
245109,1,employed,1,27481,.38869447
245110,0,employed,1,7461,.99241781
245111,1,employed,1,32902,0
245112,0,employed,1,6321,.04377649
245113,1,employed,1,18161,.59332448
245114,0,employed,1,5464,.49266279
245115,1,retired,1,5397,.2925514
245116,1,employed,1,7336,.63981867
245117,1,employed,1,5674,0
245118,1,retired,0,24407,0
245119,1,employed,0,17875,.91610366
245120,0,employed,0,17546,0
245121,1,student,0,0,0
245122,1,retired,0,6682,.025754601
245123,1,employed,1,9853,.3334547
245124,1,employed,1,10128,0
245125,0,employed,1,27438,0
245126,0,student,0,0,.14220569
245127,1,employed,0,14081,0
245128,1,employed,1,13483,.58135718
245129,0,unemployed,1,23498,0
245130,0,retired,0,5407,.36366999
245131,1,employed,0,12696,0
245132,0,employed,0,16858,.68145508
245133,0,employed,1,11971,.37775531
245134,0,employed,0,6256,.40198138
245135,1,employed,0,29019,0
245136,1,employed,1,9842,0
245137,1,employed,1,8657,0
245138,1,student,0,0,0
245139,0,student,0,4370,.10991383
245140,1,employed,1,8728,.86912227
245141,1,employed,1,8815,.55378652
245142,1,student,1,18613,.0040247114
245143,1,student,0,3212,.23411314
245144,0,employed,1,7631,.65746075
245145,0,student,0,0,.84315819
245146,1,employed,0,116436,.83859676
245147,1,retired,0,25698,0
245148,1,retired,0,132391,.11363232
245149,1,employed,1,52258,.79750282
245150,1,employed,1,17578,.52909762
245151,0,student,0,24900,.14351223
245152,1,unemployed,1,0,.94875509
245153,1,student,0,0,.75353134
245154,0,employed,1,14692,.51895887
245155,1,employed,0,25164,.26834729
245156,0,unemployed,1,9022,.87403661
245157,0,employed,1,26238,0
245158,0,employed,1,4990,.5901742
245159,0,employed,1,7108,.23058595
245160,1,employed,1,16588,0
245161,1,employed,1,7478,.65571743
245162,1,retired,0,4750,.37123328
245163,0,employed,1,172598,.054466609
245164,0,employed,1,29746,.65024048
245165,0,employed,1,185246,0
245166,1,employed,0,7671,.61175787
245167,0,employed,1,13463,.55412042
245168,1,employed,0,33620,.094140425
245169,1,student,0,0,.14298201
245170,1,employed,1,39278,.774979
245171,1,retired,1,7055,.20721526
245172,1,unemployed,1,0,0
245173,1,employed,1,17556,0
245174,1,student,0,0,.40752196
245175,1,student,0,0,.75946474
245176,1,student,1,4394,.5835107
245177,1,employed,0,70127,.49793395
245178,1,employed,1,26853,.68867725
245179,1,retired,1,56875,.20884013
245180,1,student,0,0,.83092988
245181,1,employed,0,7266,.52435154
245182,0,employed,1,19859,.40115747
245183,1,employed,1,20512,.97493571
245184,1,employed,0,28678,.56003487
245185,0,retired,1,6924,.25123173
245186,1,employed,1,19773,0
245187,1,student,0,12256,.31802127
245188,1,student,0,5915,.83416885
245189,0,unemployed,1,20432,.6095801
245190,0,unemployed,0,9034,.78559983
245191,1,employed,1,16175,.0026356494
245192,1,employed,1,21855,.39472777
245193,1,employed,0,27555,.78357798
245194,1,employed,1,11793,.022981718
245195,0,employed,1,6723,0
245196,1,employed,0,7743,.44049546
245197,1,employed,0,7712,0
245198,1,student,0,0,.8794257
245199,1,employed,1,15410,.57931209
245200,1,student,0,0,.27181518
245201,1,employed,1,8761,.66605228
245202,0,student,0,0,.85582173
245203,1,employed,0,5169,.54430467
245204,1,student,0,0,.88437927
245205,1,retired,1,6036,0
245206,0,student,0,0,.83552915
245207,1,student,0,9381,.19700287
245208,1,employed,1,14076,.87788039
245209,1,employed,1,6758,.085862175
245210,1,employed,1,14551,0
245211,0,employed,0,8349,.020442324
245212,1,employed,1,7579,.8192156
245213,1,student,1,0,.56613106
245214,1,retired,0,51341,.31385398
245215,0,employed,1,8773,.42865056
245216,1,employed,1,13759,.90302151
245217,1,student,0,0,.39501458
245218,1,employed,0,8061,.63931125
245219,1,employed,1,11330,.16651145
245220,1,unemployed,0,0,.63562775
245221,1,employed,1,9515,.046775404
245222,1,employed,1,6521,.99449831
245223,1,employed,1,15927,.28480664
245224,1,student,0,17774,.32749251
245225,1,student,0,0,.88707274
245226,1,employed,1,47729,.67865038
245227,0,employed,1,5005,.34475207
245228,1,employed,0,8786,.51917356
245229,0,student,0,9373,.69108737
245230,1,retired,1,6489,.11690948
245231,1,employed,1,20849,0
245232,1,student,1,18065,.072847329
245233,1,retired,1,2424,.058915354
245234,1,employed,1,7841,.90760672
245235,1,employed,1,13239,.54460216
245236,1,employed,0,45963,.053909216
245237,1,unemployed,1,7991,.74495947
245238,1,student,0,0,.95981181
245239,1,employed,1,65288,.52539825
245240,1,employed,1,8409,.062926315
245241,1,retired,0,8376,0
245242,1,student,0,0,.3654235
245243,0,employed,1,109673,.87920946
245244,1,unemployed,0,8911,.78539795
245245,1,employed,1,6834,.1376894
245246,0,student,1,0,.83229959
245247,0,employed,1,7226,0
245248,1,retired,0,230734,.046680819
245249,1,employed,1,7873,.64997423
245250,0,employed,1,9251,.54595202
245251,1,student,0,4813,.74170208
245252,1,student,0,0,.96390772
245253,0,employed,1,9502,.6854139
245254,0,employed,1,37092,.14085351
245255,1,employed,1,12927,0
245256,1,employed,1,13118,.73403972
245257,1,employed,0,12460,.63305986
245258,0,student,0,0,.85163605
245259,1,student,0,0,0
245260,1,unemployed,0,14018,.18763848
245261,1,employed,1,232016,.54819375
245262,1,employed,1,28820,.56475246
245263,1,employed,0,8422,.61652362
245264,1,student,0,0,.0847921
245265,1,unemployed,1,0,.21123359
245266,0,employed,1,8944,0
245267,1,employed,1,195820,.119808
245268,1,unemployed,1,0,.77183133
245269,1,employed,1,8043,.91728884
245270,1,employed,0,5783,.75539994
245271,1,retired,0,13364,.093800522
245272,1,student,0,0,.16340449
245273,0,retired,1,786,0
245274,1,employed,1,9169,.51944602
245275,1,unemployed,0,20338,0
245276,1,employed,1,9385,.28498513
245277,1,employed,1,21183,.21565725
245278,0,student,0,0,.79490298
245279,1,employed,0,6365,.70596433
245280,1,employed,0,5962,.84570581
245281,1,employed,1,34987,.31954706
245282,1,employed,1,1000000,.55884707
245283,0,unemployed,0,0,.38942179
