id,sex,employment,marital,income,social1
146325,1,employed,1,56428,.67448348
146326,0,student,0,36245,.35957447
146327,1,employed,1,9929,.79547882
146328,1,student,1,0,.17824744
146329,1,employed,1,30127,.728755
146330,0,student,0,0,.18648347
146331,1,employed,1,12400,0
146332,1,employed,0,7928,.52394044
146333,0,employed,1,6804,0
146334,0,unemployed,1,0,0
146335,1,employed,1,177769,.43611246
146336,1,employed,1,17967,.14458354
146337,0,student,0,0,.75311494
146338,1,student,0,0,.88157332
146339,1,employed,1,10286,.012958286
146340,1,employed,1,15820,.13004966
146341,1,employed,0,38764,.7581293
146342,1,employed,1,6071,.30949795
146343,0,unemployed,0,22367,.11585365
146344,1,employed,1,6709,.50828815
146345,1,unemployed,0,0,.55516195
146346,1,retired,1,13245,.090279959
146347,1,unemployed,0,0,.81764489
146348,1,employed,1,11747,.7690534
146349,0,employed,1,9798,.53442782
146350,0,employed,1,7035,.25980112
146351,1,employed,1,7554,.60708612
146352,1,employed,1,5998,.78116256
146353,1,employed,0,12054,.67480832
146354,1,student,0,0,.17245543
146355,1,student,0,9057,.35597599
146356,1,employed,1,18245,.011240928
146357,0,retired,0,3439,.39618066
146358,1,employed,1,6715,.58588201
146359,1,employed,1,42043,0
146360,0,employed,1,6978,.0756258
146361,1,employed,1,11364,.55888796
146362,0,student,0,0,.54513919
146363,0,retired,0,9953,.019850712
146364,1,retired,1,4787,.054512102
146365,0,retired,1,5667,.24391612
146366,1,unemployed,1,0,.34804222
146367,1,retired,0,5969,.2647109
146368,1,employed,0,27293,.32152784
146369,1,student,0,7680,0
146370,1,employed,1,13899,0
146371,1,employed,0,7802,.19963183
146372,1,employed,1,36519,.40405828
146373,1,employed,0,9738,.59343189
146374,1,employed,0,26975,.63131309
146375,1,employed,1,18738,0
146376,1,student,0,0,.9316045
146377,1,employed,1,10128,.76960301
146378,1,employed,1,13007,.3501972
146379,1,employed,1,21031,.55084974
146380,0,employed,1,10881,0
146381,1,employed,1,8826,.51981121
146382,1,employed,1,8600,.67202061
146383,1,employed,0,10213,0
146384,1,employed,1,10736,.34331435
146385,1,employed,1,13003,.024213143
146386,0,retired,1,2563,.29927272
146387,0,employed,1,41031,.49497795
146388,1,employed,1,54302,.63248926
146389,1,employed,1,31562,0
146390,1,retired,0,4574,.38249472
146391,1,student,0,10101,.91242349
146392,0,employed,0,47494,0
146393,1,employed,1,13257,.50385535
146394,1,student,0,44351,.99190348
146395,0,employed,0,21798,.70255458
146396,1,student,0,0,.85968202
146397,0,unemployed,1,0,.7551977
146398,0,employed,1,7125,.63916051
146399,1,retired,1,28588,0
146400,0,retired,1,3913,0
146401,1,employed,1,5011,.086383626
146402,0,employed,0,30815,.23856394
146403,0,employed,1,91699,.54276311
146404,1,employed,1,11991,.72598648
146405,1,employed,1,12317,.05252181
146406,0,student,0,0,.099047661
146407,1,student,0,96086,.84871322
146408,1,unemployed,1,9671,.49240115
146409,0,employed,1,8612,.10607793
146410,1,employed,1,32752,.70175958
146411,1,unemployed,1,20305,.27253556
146412,1,employed,1,25927,.20777972
146413,1,retired,1,12127,0
146414,0,retired,0,3942,0
146415,1,employed,1,9469,.43073538
146416,0,student,0,0,0
146417,1,employed,1,96865,.70176834
146418,0,student,0,0,.9399296
146419,1,employed,0,29320,.66900921
146420,0,employed,0,13580,.48472533
146421,0,employed,1,18893,.47133872
146422,1,student,0,0,.13690618
146423,1,unemployed,1,0,.21275797
146424,1,student,0,0,.88419211
146425,1,employed,1,14835,.56884903
146426,1,employed,1,6313,.058450311
146427,1,employed,1,6416,.77434307
146428,1,employed,1,8862,.70958936
146429,0,unemployed,1,0,0
146430,1,employed,1,12660,.2306854
146431,1,student,0,8932,0
146432,0,employed,1,6992,.57257885
146433,0,student,0,0,.77035129
146434,0,unemployed,1,0,0
146435,1,employed,0,12435,.52932853
146436,1,unemployed,1,0,.037087392
146437,0,retired,1,34472,.22942218
146438,1,employed,1,11073,0
146439,1,employed,1,230840,.43435329
146440,1,retired,1,20301,.28959626
146441,1,employed,1,116536,0
146442,1,employed,0,7139,0
146443,1,employed,1,5836,.92199284
146444,0,unemployed,0,14140,.88362437
146445,1,employed,1,18825,.34250212
146446,1,employed,1,6401,.62838268
146447,0,employed,1,11892,.011739587
146448,0,employed,1,14412,.77281642
146449,1,student,0,10441,0
146450,1,employed,0,47547,.79888195
146451,1,employed,1,7432,.59225059
146452,1,unemployed,1,0,.90930897
146453,0,employed,1,10305,.53733361
146454,1,employed,1,6499,0
146455,1,employed,1,21019,.51196837
146456,1,unemployed,0,0,.53501356
146457,1,employed,1,7469,.50009155
146458,1,employed,1,10249,0
146459,0,employed,1,9503,0
146460,0,employed,0,19720,.6303001
146461,1,employed,1,21108,.48745474
146462,0,employed,1,11537,.70120454
146463,0,employed,1,45088,.1965293
146464,0,employed,1,28443,.53126276
146465,1,employed,1,17958,.55193478
146466,1,employed,0,7384,0
146467,1,employed,1,9799,0
146468,1,employed,1,10326,.58225209
146469,1,employed,1,48623,.79556304
146470,1,employed,1,5953,.53090733
146471,1,employed,0,7820,.79196137
146472,1,employed,1,21492,0
146473,0,unemployed,1,0,0
146474,1,employed,1,18407,.64743793
146475,1,retired,1,8347,.23366992
146476,1,student,0,8165,.89010286
146477,1,employed,0,7341,.68015993
146478,0,employed,0,21628,0
146479,1,employed,0,6772,.89478821
146480,1,unemployed,1,0,.41617376
146481,1,employed,0,10890,.35323724
146482,1,employed,1,11993,0
146483,1,employed,0,6639,.13615428
146484,1,student,0,10541,.23194453
146485,1,student,0,27375,.88724011
146486,1,employed,1,8573,.32784325
146487,0,student,0,8573,.9801718
146488,1,retired,1,14998,.21333969
146489,0,unemployed,1,15101,.52101266
146490,1,employed,1,14007,.57274687
146491,0,student,0,14594,.33641335
146492,1,employed,1,13174,0
146493,0,employed,1,21032,.57219529
146494,1,unemployed,1,13257,.56360865
146495,1,employed,1,49705,.26023233
146496,1,employed,0,15312,.73323953
146497,0,retired,0,6764,.1669364
146498,0,employed,1,11560,.65142274
146499,0,employed,1,21433,.65950626
146500,1,employed,1,7042,0
146501,0,employed,1,8179,.33563015
146502,0,unemployed,1,0,.62196678
146503,1,unemployed,1,0,.52105731
146504,1,student,0,51122,.98432839
146505,1,employed,1,36717,0
146506,1,employed,1,55438,.30500957
146507,1,employed,1,130034,.1741316
146508,0,employed,1,27466,.004030854
146509,1,employed,1,12193,.35626552
146510,0,retired,0,16669,.18239066
146511,0,unemployed,1,0,.65903175
146512,0,employed,1,6739,.72790033
146513,1,student,1,19206,0
146514,1,unemployed,0,0,.63939565
146515,1,student,0,0,.76341647
146516,1,retired,0,9668,.035568088
146517,1,student,0,0,.75111234
146518,1,employed,1,9429,.81622195
146519,1,employed,0,6727,.42551732
146520,1,employed,0,14297,.70655179
146521,1,employed,0,8297,.41980135
146522,1,employed,1,10745,.25756046
146523,1,employed,1,7471,.73258895
146524,0,student,1,6907,0
146525,1,employed,0,6312,.55836695
146526,1,employed,1,32725,0
146527,1,employed,0,26443,.61663127
146528,0,employed,0,24740,0
146529,0,employed,1,24028,.63626683
146530,1,employed,1,9722,.55502981
146531,1,employed,0,79981,.20054622
146532,1,employed,1,15089,.61124897
146533,1,employed,1,34434,.29284093
146534,1,employed,1,5376,.75509393
146535,0,student,0,15400,.35136738
146536,1,employed,1,19738,.58597964
146537,0,employed,0,20007,.72059184
146538,1,employed,1,5561,.15730955
146539,1,employed,1,8190,.12544371
146540,1,employed,1,20257,.66855729
146541,1,retired,1,18201,.21299954
146542,1,employed,0,6970,.99735743
146543,1,employed,1,97159,.42588675
146544,1,employed,1,9819,0
146545,1,retired,0,2618,.0020794584
146546,0,employed,0,11886,.010760252
146547,1,retired,1,6387,0
146548,1,unemployed,0,0,0
146549,1,unemployed,1,0,0
146550,1,employed,0,10095,.095602401
146551,0,unemployed,1,8005,.35003805
146552,1,employed,0,12029,.23105021
146553,0,unemployed,1,5437,.68222338
146554,1,employed,1,21373,.34297687
146555,1,employed,0,29355,.34692445
146556,1,employed,1,11701,.13606013
146557,1,employed,1,9430,.40027717
146558,1,employed,1,43381,.83636242
146559,0,employed,0,18587,.44779399
146560,1,employed,0,9711,0
146561,1,employed,1,13043,0
146562,1,employed,1,22783,0
146563,0,employed,1,8030,.58421659
146564,1,employed,1,15214,.091285288
146565,0,employed,1,13587,.62795407
146566,1,unemployed,1,3486,.57307547
146567,1,retired,0,5152,.062009461
146568,1,employed,0,6103,0
146569,1,employed,1,9751,.50193954
146570,0,employed,1,5742,.24298877
146571,1,employed,0,12453,.57111484
146572,1,retired,1,15350,.040453505
146573,0,unemployed,1,11912,.5267036
146574,0,employed,1,8829,.73013616
146575,1,employed,1,33654,.71004146
146576,0,employed,0,13583,.83218861
146577,1,retired,0,3811,0
146578,1,student,1,0,.30751145
146579,1,employed,1,15428,.58394641
146580,0,unemployed,0,0,.39848861
146581,1,retired,1,9205,.28159982
146582,0,student,1,4775,.94264984
146583,1,employed,1,15817,.099909306
146584,0,retired,0,10655,0
146585,1,employed,1,9412,0
146586,1,student,0,0,.97861534
146587,0,employed,1,13584,.95180565
146588,1,student,0,22960,.91846353
146589,1,employed,1,19798,.72308528
146590,1,employed,0,8068,.62887073
146591,1,unemployed,1,0,.46864623
146592,1,retired,1,12270,.16246495
146593,0,unemployed,1,18975,0
146594,1,unemployed,1,0,.8170262
146595,0,employed,1,140232,.6831913
146596,1,employed,0,21919,.061906762
146597,0,employed,1,6563,0
146598,1,retired,0,11756,.34629142
146599,0,employed,1,7015,.62249589
146600,1,employed,0,11634,.33752191
146601,1,employed,1,15050,0
146602,1,employed,0,20996,0
146603,0,student,0,0,.68134415
146604,1,employed,1,6056,.46902868
146605,1,student,0,0,.95015895
146606,1,unemployed,0,0,0
146607,1,employed,1,12656,.38774392
146608,1,employed,1,14843,0
146609,1,retired,1,21471,.12295904
146610,1,employed,1,13984,0
146611,0,unemployed,1,5675,.39563176
146612,0,unemployed,0,7073,.1986986
146613,0,retired,1,3386,.33835366
146614,1,employed,0,12098,0
146615,1,student,0,0,0
146616,1,employed,1,44978,0
146617,1,retired,1,1367,0
146618,1,student,0,0,.80247343
146619,0,student,0,6689,.82938117
146620,0,employed,1,7429,.67792958
146621,1,student,0,0,.81008792
146622,1,student,0,0,.02074841
146623,0,employed,1,9292,0
146624,1,retired,1,21960,0
146625,1,unemployed,1,7616,.076066762
146626,0,employed,0,7783,.51179308
146627,1,employed,1,48555,.7573024
146628,0,employed,1,9451,.61795247
146629,1,employed,1,33507,.38089484
146630,1,student,0,22927,.85571826
146631,1,employed,1,37249,0
146632,1,employed,1,28866,.44821182
146633,0,retired,0,3002,.25348347
146634,1,employed,0,7101,.22079688
146635,1,retired,1,15455,.018588107
146636,1,employed,1,12715,.61772972
146637,1,employed,0,749073,.57270467
146638,0,student,0,0,.92514586
146639,0,retired,1,4074,.084848762
146640,0,employed,1,19126,0
146641,1,employed,1,33830,.61351728
146642,1,employed,0,12386,.54401332
146643,0,unemployed,0,0,0
146644,0,student,0,0,.74295139
146645,1,employed,1,12392,.73949236
146646,1,employed,1,52292,.82068747
146647,1,employed,1,54832,.56651759
146648,0,student,0,0,.40850186
146649,0,employed,1,13287,.25029591
146650,1,student,0,0,.1879352
146651,0,employed,0,20225,.069400109
146652,1,employed,1,15941,0
146653,0,employed,1,6313,.48933703
146654,0,employed,0,8003,.10561494
146655,0,employed,1,4971,.031490251
146656,1,employed,0,23975,.51494259
146657,1,employed,0,66077,.14559489
146658,1,student,0,0,.86109257
146659,1,student,0,0,.78313679
146660,1,retired,1,13552,0
146661,0,employed,1,8584,.028547252
146662,1,employed,0,10779,.57344246
146663,0,student,0,0,.92646301
146664,1,employed,1,6249,0
146665,1,employed,0,21641,0
146666,1,employed,0,17769,0
146667,1,employed,0,8273,.2817404
146668,1,employed,1,101384,0
146669,1,employed,1,29282,.52849901
146670,1,student,0,0,.85019386
146671,1,student,0,0,.87970352
146672,1,employed,1,342866,.7786302
146673,0,employed,1,6075,.87703663
146674,1,employed,0,50894,.63935465
146675,1,student,1,0,.91329288
146676,1,employed,1,11883,0
146677,1,unemployed,1,13297,0
146678,0,student,0,0,.87170219
146679,0,retired,1,1132,0
146680,1,retired,0,6348,0
146681,0,employed,0,6943,.64966971
146682,0,retired,1,3010,.23617899
146683,0,retired,0,6547,.23610422
146684,0,employed,1,62520,.3230069
146685,1,student,0,0,.85834038
146686,1,employed,1,7084,0
146687,1,unemployed,1,8706,.72158301
146688,1,employed,1,24958,.3292827
146689,1,retired,0,14287,.2717022
146690,1,student,0,0,.78989369
146691,0,employed,1,13223,0
146692,1,employed,0,23974,.031262524
146693,1,employed,0,10718,0
146694,0,student,0,0,.94089216
146695,1,employed,1,14955,0
146696,1,employed,1,15843,.66266406
146697,1,retired,0,37335,0
146698,1,retired,0,3297,0
146699,0,unemployed,0,8073,.063249126
146700,1,employed,1,9039,.50089347
146701,1,employed,0,6289,.82475811
146702,1,unemployed,1,10286,.7404626
146703,1,employed,0,8065,.69206804
146704,1,employed,0,14231,0
146705,1,retired,0,5470,.16906328
146706,0,unemployed,1,10608,.7449972
146707,1,unemployed,1,0,.88714397
146708,1,student,0,8388,.74221921
146709,0,employed,1,25580,0
146710,1,student,0,14725,.9845562
146711,1,retired,1,4062,.30046096
146712,1,retired,1,13131,.2351999
146713,1,employed,1,7458,.29422525
146714,0,employed,1,5174,.83800042
146715,1,employed,1,34924,0
146716,1,unemployed,1,5435,.36668211
146717,1,employed,1,38133,0
146718,1,employed,1,14019,0
146719,1,unemployed,1,5826,.031827807
146720,1,employed,1,9139,.59045225
146721,0,employed,1,7038,.21109712
146722,1,employed,1,34743,0
146723,0,retired,1,3826,.062686332
146724,1,employed,1,6640,.52564788
146725,1,employed,1,18704,.33079451
146726,1,employed,0,10115,.33608294
146727,1,unemployed,1,6367,.53817433
146728,1,employed,0,35267,.0082061542
146729,0,employed,1,6681,.50183529
146730,1,employed,1,15988,.59901077
146731,1,retired,1,9833,0
146732,0,employed,0,8370,.12268947
146733,0,unemployed,1,0,.58884251
146734,1,employed,1,11423,.72516763
146735,1,employed,1,26135,0
146736,1,employed,1,69868,0
146737,1,employed,1,28396,.55204916
146738,1,employed,1,15192,.59873927
146739,0,student,0,9922,.86403847
146740,1,employed,1,12492,.070532188
146741,1,unemployed,1,15902,.32027549
146742,0,employed,1,8055,.58912307
146743,1,retired,1,4169,.26403931
146744,1,student,1,0,.94209808
146745,1,employed,1,53369,.70922148
146746,1,student,1,0,.0054372204
146747,0,student,0,81284,.52585024
146748,1,employed,0,31218,.81685436
146749,1,unemployed,1,0,0
146750,0,employed,1,9100,.54252034
146751,1,employed,0,11599,0
146752,1,employed,1,143775,.31865013
146753,1,employed,0,9825,0
146754,1,retired,1,3876,.22642012
146755,0,employed,1,11118,.083020262
146756,1,employed,1,32218,0
146757,1,employed,1,57648,.33762741
146758,1,employed,1,5503,.023392081
146759,1,employed,1,42724,.50149113
146760,1,employed,1,57216,.98614824
146761,1,unemployed,1,0,.70782501
146762,0,employed,1,5879,.82377619
146763,1,employed,0,8889,.6640572
146764,0,student,0,0,.8410666
146765,1,unemployed,1,8063,.86196142
146766,0,employed,0,7110,.2596578
146767,1,retired,1,5647,.27969584
146768,1,employed,1,13443,.92553771
146769,1,retired,1,3446,.21615036
146770,1,employed,1,14288,.49231166
146771,1,retired,1,1929,.38789219
146772,0,unemployed,0,14381,.45913103
146773,1,employed,1,26284,.64339799
146774,1,student,0,0,.1980665
146775,0,employed,1,13729,.52809626
146776,1,employed,0,7513,.58760083
146777,1,employed,1,45883,0
146778,1,employed,0,283690,.58158225
146779,1,employed,1,7601,0
146780,1,employed,0,35647,.12715925
146781,0,employed,0,11151,.23034787
146782,1,student,0,4322,.76698375
146783,1,unemployed,1,8229,.63358778
146784,0,employed,1,5804,0
146785,1,student,0,0,.90886533
146786,1,employed,1,41212,0
146787,1,employed,1,12113,.12152052
146788,1,retired,1,4256,.29633284
146789,1,employed,0,10495,.64213353
146790,1,student,0,0,.99312621
146791,1,student,1,0,.71127081
146792,1,retired,0,9101,.30691153
146793,1,retired,1,7504,.29875809
146794,1,employed,1,9697,.24320427
146795,1,employed,1,10659,0
146796,0,retired,1,533,0
146797,1,employed,0,20451,.79998058
146798,1,employed,1,6752,.78087974
146799,0,retired,1,184628,.21086165
146800,1,employed,0,9247,.68512458
146801,1,employed,1,10250,.53278643
146802,1,employed,1,14366,.5686934
146803,1,unemployed,0,6099,.52268386
146804,1,employed,0,11776,.68410188
146805,1,retired,0,12992,.28286433
146806,1,employed,1,14451,.64852852
146807,1,unemployed,1,7745,0
146808,1,employed,1,117282,.35647339
146809,1,student,0,0,.94574261
146810,1,student,0,0,0
146811,1,employed,1,7045,.017015593
146812,1,employed,0,7184,.098675489
146813,1,employed,1,9994,.15163243
146814,0,student,0,18319,.85753524
146815,1,student,0,17229,.000065001041
146816,0,employed,1,9729,.38435334
146817,0,employed,1,6457,.90954828
146818,0,employed,1,54538,.52697581
146819,1,employed,1,5719,0
146820,1,student,0,90742,.62761724
146821,1,employed,1,8828,0
146822,1,employed,1,29651,0
146823,1,unemployed,1,11631,.49346545
146824,1,unemployed,1,0,.86696666
146825,1,student,0,0,.89406836
146826,0,unemployed,1,71711,.72213411
146827,1,employed,1,37859,.86499357
146828,0,unemployed,0,6946,.6671896
146829,1,student,0,11283,.49713647
146830,1,employed,1,31789,0
146831,1,employed,1,13035,.89552122
146832,1,employed,0,5237,.57460487
146833,1,employed,1,16476,.57056952
146834,0,unemployed,1,0,.30435404
146835,0,employed,1,76793,.53837442
146836,1,student,0,0,.57982469
146837,1,student,0,0,.62160653
146838,1,employed,1,8460,.81205326
146839,1,employed,1,5321,.50012749
146840,1,employed,1,13371,.70544261
146841,1,employed,1,82033,.6146462
146842,1,unemployed,1,0,.58056653
146843,1,employed,1,9014,.44241536
146844,0,employed,1,7924,.71280605
146845,0,student,0,30509,.80912089
146846,1,employed,1,11316,.92964202
146847,1,employed,0,8351,.10925773
146848,1,employed,1,10492,.79695702
146849,1,student,0,0,.75150675
146850,0,unemployed,1,0,.082134761
146851,1,employed,0,19240,.64420873
146852,0,student,0,0,.0051061856
146853,1,unemployed,0,9753,.75006086
146854,1,student,1,0,.97662443
146855,1,retired,1,8888,0
146856,1,employed,0,17705,.44656679
146857,1,retired,1,5999,0
146858,1,employed,1,24663,.51362759
146859,0,employed,1,6232,.13476667
146860,1,employed,1,6947,0
146861,1,employed,0,5582,.72962826
146862,1,employed,1,17944,.59230548
146863,0,unemployed,1,0,.22290543
146864,1,employed,1,22776,.51533651
146865,0,student,0,0,.73843795
146866,1,unemployed,1,0,.73970854
